,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
547,548,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,814,Player selects an Opportunity Card type,Priority Sense,30M 28S,1828,0.0,,"Minigame level id, Priority type","0,[4]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,549,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,30M 28S,1828,0.0,,"Minigame level id, Priority type, card id","0,4,OpportunityCardData_id:22",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OpportunityCardData_id:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,550,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,30M 29S,1829,0.0,,"Minigame level id, Priority type, card id","0,4,OpportunityCardData_id:26",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OpportunityCardData_id:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,551,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,30M 32S,1832,0.0,,"Minigame level id, Priority type, card id","0,4,OpportunityCardData_id:27",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OpportunityCardData_id:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,552,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,30M 33S,1833,0.0,,"Minigame level id, Priority type, card id","0,4,OpportunityCardData_id:28",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OpportunityCardData_id:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,553,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,30M 35S,1835,0.0,,"Minigame level id, Priority type, card id","0,4,OpportunityCardData_id:29",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OpportunityCardData_id:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,554,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,30M 37S,1837,0.0,,"Minigame level id, Priority type, card id","0,4,OpportunityCardData_id:28",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OpportunityCardData_id:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,555,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,30M 38S,1838,0.0,,"Minigame level id, Priority type, card id","0,4,OpportunityCardData_id:29",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OpportunityCardData_id:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,556,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,30M 40S,1840,0.0,,"Minigame level id, Priority type, card id","0,4,OpportunityCardData_id:28",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OpportunityCardData_id:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,557,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,816,Player picks card,Priority Sense,30M 41S,1841,0.0,,"Minigame level id, Priority type, card id","0,4,OpportunityCardData_id:28",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OpportunityCardData_id:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,558,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,803,Player turns over a Stop And Think Card,Priority Sense,30M 43S,1843,0.0,,"Minigame level id, Opportunity Card ID, Stop & Think ID","0,[OpportunityCardData_id:28,OpportunityCardConsequencesData_logId:0]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,OpportunityCardConsequencesData_logId:0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,559,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,803,Player turns over a Stop And Think Card,Priority Sense,30M 46S,1846,0.0,,"Minigame level id, Opportunity Card ID, Stop & Think ID","0,[OpportunityCardData_id:28,OpportunityCardConsequencesData_logId:1]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,OpportunityCardConsequencesData_logId:1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,560,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,803,Player turns over a Stop And Think Card,Priority Sense,30M 50S,1850,0.0,,"Minigame level id, Opportunity Card ID, Stop & Think ID","0,[OpportunityCardData_id:28,OpportunityCardConsequencesData_logId:2]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,OpportunityCardConsequencesData_logId:2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,561,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,805,Player selects Do it,Priority Sense,30M 52S,1852,0.0,,"Minigame level id, Opportunity Cad ID","0,[OpportunityCardData_id:28]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,562,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,806,Player selects a Priority to Protect,Priority Sense,31M 8S,1868,0.0,,"Minigame level id, Opportunity Cad ID, Priority Type","0,[OpportunityCardData_id:28,PriorityData_type:5]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,563,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,807,Player hits Go for it!,Priority Sense,31M 9S,1869,0.0,,"Minigame level id, Opportunity Card ID","0,[OpportunityCardData_id:28]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,564,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,808,Player hits Spin button,Priority Sense,31M 21S,1881,0.0,,"Minigame level id, Opportunity Card ID","0,[OpportunityCardData_id:28]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,565,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,809,Player hits Stop Spin button,Priority Sense,31M 25S,1885,0.0,,"Minigame level id, Opportunity Card ID, Resulting Priority Type, Priority Protected- true/false?","0,[OpportunityCardData_id:28,PriorityData_type:2,false]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,2,false],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,566,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,810,Player hits continue button after spin,Priority Sense,31M 29S,1889,0.0,,"Minigame level id, Opportunity Card ID, Gaining Priority Type, Amount Gained, Losing Priority Type, Amount Lost","0,[OpportunityCardData_id:28,PriorityData_type:4,15,PriorityData_type:2,10]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,PriorityData_type:4,15.0,PriorityData_type:2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,567,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,814,Player selects an Opportunity Card type,Priority Sense,31M 37S,1897,0.0,,"Minigame level id, Priority type","0,[3]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,568,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,31M 37S,1897,0.0,,"Minigame level id, Priority type, card id","0,3,OpportunityCardData_id:19",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,3.0,OpportunityCardData_id:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,569,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,31M 40S,1900,0.0,,"Minigame level id, Priority type, card id","0,3,OpportunityCardData_id:20",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,3.0,OpportunityCardData_id:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,570,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,31M 43S,1903,0.0,,"Minigame level id, Priority type, card id","0,3,OpportunityCardData_id:19",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,3.0,OpportunityCardData_id:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,571,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,816,Player picks card,Priority Sense,31M 43S,1903,0.0,,"Minigame level id, Priority type, card id","0,3,OpportunityCardData_id:19",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,3.0,OpportunityCardData_id:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,572,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,803,Player turns over a Stop And Think Card,Priority Sense,31M 44S,1904,0.0,,"Minigame level id, Opportunity Card ID, Stop & Think ID","0,[OpportunityCardData_id:19,OpportunityCardConsequencesData_logId:0]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,OpportunityCardConsequencesData_logId:0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,573,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,803,Player turns over a Stop And Think Card,Priority Sense,31M 46S,1906,0.0,,"Minigame level id, Opportunity Card ID, Stop & Think ID","0,[OpportunityCardData_id:19,OpportunityCardConsequencesData_logId:1]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,OpportunityCardConsequencesData_logId:1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,574,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,803,Player turns over a Stop And Think Card,Priority Sense,31M 48S,1908,0.0,,"Minigame level id, Opportunity Card ID, Stop & Think ID","0,[OpportunityCardData_id:19,OpportunityCardConsequencesData_logId:2]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,OpportunityCardConsequencesData_logId:2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,575,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,805,Player selects Do it,Priority Sense,31M 51S,1911,0.0,,"Minigame level id, Opportunity Cad ID","0,[OpportunityCardData_id:19]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,576,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,806,Player selects a Priority to Protect,Priority Sense,31M 53S,1913,0.0,,"Minigame level id, Opportunity Cad ID, Priority Type","0,[OpportunityCardData_id:19,PriorityData_type:4]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,577,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,806,Player selects a Priority to Protect,Priority Sense,31M 53S,1913,0.0,,"Minigame level id, Opportunity Cad ID, Priority Type","0,[OpportunityCardData_id:19,PriorityData_type:0]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,578,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,807,Player hits Go for it!,Priority Sense,31M 54S,1914,0.0,,"Minigame level id, Opportunity Card ID","0,[OpportunityCardData_id:19]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,579,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,808,Player hits Spin button,Priority Sense,32M 1S,1921,0.0,,"Minigame level id, Opportunity Card ID","0,[OpportunityCardData_id:19]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,580,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,809,Player hits Stop Spin button,Priority Sense,32M 5S,1925,0.0,,"Minigame level id, Opportunity Card ID, Resulting Priority Type, Priority Protected- true/false?","0,[OpportunityCardData_id:19,PriorityData_type:2,false]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,2,false],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,581,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,810,Player hits continue button after spin,Priority Sense,32M 9S,1929,0.0,,"Minigame level id, Opportunity Card ID, Gaining Priority Type, Amount Gained, Losing Priority Type, Amount Lost","0,[OpportunityCardData_id:19,PriorityData_type:3,15,PriorityData_type:2,25]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,PriorityData_type:3,15.0,PriorityData_type:2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,582,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,814,Player selects an Opportunity Card type,Priority Sense,32M 18S,1938,0.0,,"Minigame level id, Priority type","0,[2]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,583,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,32M 18S,1938,0.0,,"Minigame level id, Priority type, card id","0,2,OpportunityCardData_id:13",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardData_id:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,584,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,32M 20S,1940,0.0,,"Minigame level id, Priority type, card id","0,2,OpportunityCardData_id:14",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardData_id:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,585,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,32M 22S,1942,0.0,,"Minigame level id, Priority type, card id","0,2,OpportunityCardData_id:13",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardData_id:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,586,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,32M 22S,1942,0.0,,"Minigame level id, Priority type, card id","0,2,OpportunityCardData_id:14",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardData_id:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,587,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,32M 23S,1943,0.0,,"Minigame level id, Priority type, card id","0,2,OpportunityCardData_id:15",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardData_id:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,588,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,32M 23S,1943,0.0,,"Minigame level id, Priority type, card id","0,2,OpportunityCardData_id:16",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardData_id:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,589,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,32M 23S,1943,0.0,,"Minigame level id, Priority type, card id","0,2,OpportunityCardData_id:17",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardData_id:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,590,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,32M 24S,1944,0.0,,"Minigame level id, Priority type, card id","0,2,OpportunityCardData_id:18",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardData_id:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,591,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,32M 24S,1944,0.0,,"Minigame level id, Priority type, card id","0,2,OpportunityCardData_id:13",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardData_id:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,592,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,32M 25S,1945,0.0,,"Minigame level id, Priority type, card id","0,2,OpportunityCardData_id:14",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardData_id:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,593,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,32M 25S,1945,0.0,,"Minigame level id, Priority type, card id","0,2,OpportunityCardData_id:15",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardData_id:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,594,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,816,Player picks card,Priority Sense,32M 28S,1948,0.0,,"Minigame level id, Priority type, card id","0,2,OpportunityCardData_id:15",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardData_id:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
